# BJD-2454833, Flux, Error
2.575781963198271114e+03 1.000524808484610784e+00 1.003514998511492024e-04
2.575802394978112716e+03 9.927972078809571554e-01 1.003514998511492024e-04
2.575822826857962355e+03 9.825940337018321813e-01 1.003514998511492024e-04
2.575843258836874156e+03 9.517239558076758810e-01 1.003514998511492024e-04
2.575863690615791711e+03 8.919810461867556661e-01 1.003514998511492024e-04
2.575884122494244366e+03 8.138542843832858864e-01 1.003514998511492024e-04
2.575904554472232121e+03 7.446757532777441568e-01 1.003514998511492024e-04
2.575924986249745416e+03 7.165674046027964428e-01 1.003514998511492024e-04
2.575945418126801087e+03 7.420889602106766070e-01 1.003514998511492024e-04
2.575965850103384582e+03 7.719257870474247607e-01 1.003514998511492024e-04
2.575986281879508169e+03 8.086559548107029594e-01 1.003514998511492024e-04
2.576006713755632518e+03 8.600145325326525869e-01 1.003514998511492024e-04
2.576027145730826305e+03 8.969970435425588251e-01 1.003514998511492024e-04
2.576047577506011294e+03 9.419287445204302944e-01 1.003514998511492024e-04
2.576068009380738658e+03 9.679295195511995464e-01 1.003514998511492024e-04
2.576088441354993847e+03 9.868394615214672871e-01 1.003514998511492024e-04
2.576108873228789889e+03 9.975874146034826584e-01 1.003514998511492024e-04
2.576129305102120270e+03 9.999659250650388964e-01 1.003514998511492024e-04
2.576149736974984990e+03 9.994512592764108749e-01 1.003514998511492024e-04
2.576170168847376772e+03 9.998046354565301996e-01 1.003514998511492024e-04
2.576190600719775830e+03 9.991793853570783979e-01 1.003514998511492024e-04
2.576211032591236290e+03 9.989368845300868882e-01 1.003514998511492024e-04
2.576231464462704025e+03 9.991875565444008345e-01 1.003514998511492024e-04
2.576251896433241200e+03 9.995832808432401073e-01 1.003514998511492024e-04
2.576272328203776851e+03 1.000863827636256476e+00 1.003514998511492024e-04
2.576292760073840327e+03 1.000780437353048002e+00 1.003514998511492024e-04
2.576313192043446179e+03 9.996649051863099045e-01 1.003514998511492024e-04
2.576333623812577571e+03 1.000360145254688859e+00 1.003514998511492024e-04
2.576354055681251339e+03 1.000721815322999531e+00 1.003514998511492024e-04
2.576374487649925868e+03 1.000586822203677340e+00 1.003514998511492024e-04
2.576394919417667552e+03 9.993267633864066912e-01 1.003514998511492024e-04
2.576415351285402721e+03 9.996971802779781591e-01 1.003514998511492024e-04
2.576435783252214605e+03 1.000502361172688426e+00 1.003514998511492024e-04
2.576456215019017691e+03 1.001182343942546682e+00 1.003514998511492024e-04
2.576476646885363152e+03 1.000325821283412964e+00 1.003514998511492024e-04
2.576497078751242952e+03 1.000361345862540663e+00 1.003514998511492024e-04
2.576517510616649815e+03 9.993514725525198816e-01 1.003514998511492024e-04
2.576537942482063954e+03 1.000688566632616849e+00 1.003514998511492024e-04
2.576558374346546771e+03 1.000470744866549078e+00 1.003514998511492024e-04
2.576578806210556650e+03 1.000747108315824807e+00 1.003514998511492024e-04
2.576599238074573805e+03 1.000443360530574477e+00 1.003514998511492024e-04
2.576619670038126060e+03 9.999018185368666600e-01 1.003514998511492024e-04
2.576640101800738194e+03 1.001185384318632465e+00 1.003514998511492024e-04
2.576660533663358365e+03 6.591278853651325598e-01 1.003514998511492024e-04
2.576680965625513636e+03 1.000633444075374801e+00 1.003514998511492024e-04
2.576701397387660109e+03 1.000556554375379381e+00 1.003514998511492024e-04
2.576721829248883296e+03 1.001522476556703012e+00 1.003514998511492024e-04
2.576742261209641583e+03 1.000790863129001007e+00 1.003514998511492024e-04
2.576762692970391072e+03 1.000310472648834548e+00 1.003514998511492024e-04
2.576783124830682937e+03 1.000575680364001130e+00 1.003514998511492024e-04
2.576803556790044240e+03 9.999627362988745549e-01 1.003514998511492024e-04
2.576823988549396745e+03 1.000559788042499898e+00 1.003514998511492024e-04
2.576844420408291626e+03 1.001159421805274174e+00 1.003514998511492024e-04
2.576864852366954437e+03 9.996996781300739876e-01 1.003514998511492024e-04
2.576885284124909958e+03 1.000466856374761626e+00 1.003514998511492024e-04
2.576905715982640686e+03 1.000484483821854287e+00 1.003514998511492024e-04
2.576926147939906514e+03 1.000948182250736673e+00 1.003514998511492024e-04
2.576946579796698643e+03 1.000952748066082920e+00 1.003514998511492024e-04
2.576967011653265217e+03 9.999474359908563370e-01 1.003514998511492024e-04
2.576987443509366130e+03 9.998426455274596059e-01 1.003514998511492024e-04
2.577007875364994106e+03 1.000503202668491909e+00 1.003514998511492024e-04
2.577028307220163697e+03 9.995618352025700259e-01 1.003514998511492024e-04
2.577048739074867626e+03 1.000505742508662088e+00 1.003514998511492024e-04
2.577069170929331449e+03 1.000045103760318188e+00 1.003514998511492024e-04
2.577089602883337648e+03 1.000862648020083734e+00 1.003514998511492024e-04
2.577110034636876662e+03 1.011513240113471879e+00 1.003514998511492024e-04
2.577130466490176332e+03 1.002190689466289975e+00 1.003514998511492024e-04
2.577150898443018377e+03 1.000196794976856651e+00 1.003514998511492024e-04
2.577171330195393239e+03 1.000348152588816708e+00 1.003514998511492024e-04
2.577191762047295924e+03 1.000220612420288369e+00 1.003514998511492024e-04
2.577212193998740986e+03 1.000124575422728590e+00 1.003514998511492024e-04
2.577232625749951694e+03 1.000162289490639234e+00 1.003514998511492024e-04
2.577253057600690227e+03 1.000597314879351885e+00 1.003514998511492024e-04
2.577273489451203204e+03 9.985728306985292013e-01 1.003514998511492024e-04
2.577293921301017690e+03 9.994295612219448177e-01 1.003514998511492024e-04
2.577314353150592069e+03 1.000470734131173156e+00 1.003514998511492024e-04
2.577334784999708063e+03 9.998815509929394052e-01 1.003514998511492024e-04
2.577355216848591226e+03 9.996358237508299327e-01 1.003514998511492024e-04
2.577375648696768621e+03 1.000443977074070734e+00 1.003514998511492024e-04
2.577396080544720462e+03 1.000107890929917032e+00 1.003514998511492024e-04
2.577416512392439472e+03 9.993961332431831046e-01 1.003514998511492024e-04
2.577436944239452714e+03 9.999290513882265197e-01 1.003514998511492024e-04
2.577457376186241163e+03 1.000174430063337283e+00 1.003514998511492024e-04
2.577477807932562428e+03 9.993737923224333963e-01 1.003514998511492024e-04
2.577498239778411516e+03 9.990592404597979925e-01 1.003514998511492024e-04
2.577518671724035812e+03 9.996750187207199545e-01 1.003514998511492024e-04
2.577539103469192924e+03 1.000008682959393269e+00 1.003514998511492024e-04
2.577559535313877859e+03 9.996340879337723972e-01 1.003514998511492024e-04
2.577579967258105171e+03 9.993649237881984115e-01 1.003514998511492024e-04
2.577600399002098129e+03 9.993395483372780053e-01 1.003514998511492024e-04
2.577620830845618912e+03 9.990949188991811170e-01 1.003514998511492024e-04
2.577641262788682070e+03 9.992781914753562367e-01 1.003514998511492024e-04
2.577661694531278044e+03 9.986550430571606851e-01 1.003514998511492024e-04
2.577682126373634674e+03 9.989961323350325939e-01 1.003514998511492024e-04
2.577702558315533679e+03 9.993725795057096795e-01 1.003514998511492024e-04
2.577722990057198331e+03 9.990594016984665204e-01 1.003514998511492024e-04
2.577743421898157976e+03 9.999125403451042393e-01 1.003514998511492024e-04
2.577763853838892828e+03 9.997515177714132451e-01 1.003514998511492024e-04
2.577784285679153982e+03 1.000332367065947192e+00 1.003514998511492024e-04
2.577804717519189580e+03 9.996887067287494322e-01 1.003514998511492024e-04
2.577845581197863794e+03 9.996175767309652960e-01 1.003514998511492024e-04
2.577866013036495133e+03 9.991694300156430675e-01 1.003514998511492024e-04
2.577886444874900917e+03 9.995465990925413990e-01 1.003514998511492024e-04
2.577906876712833764e+03 9.985147114396921708e-01 1.003514998511492024e-04
2.577927308650308987e+03 1.000257682749372545e+00 1.003514998511492024e-04
2.577947740387549857e+03 9.992959948065363029e-01 1.003514998511492024e-04
2.577968172224325826e+03 9.995094164661880720e-01 1.003514998511492024e-04
2.577988604060628859e+03 9.995690664291413396e-01 1.003514998511492024e-04
2.578009035896473506e+03 9.994665653369348979e-01 1.003514998511492024e-04
2.578029467732078047e+03 9.991909784244161763e-01 1.003514998511492024e-04
2.578049899567224202e+03 1.000226824316309715e+00 1.003514998511492024e-04
2.578070331401904696e+03 9.994955432079102309e-01 1.003514998511492024e-04
2.578090763136351597e+03 9.999453163613023499e-01 1.003514998511492024e-04
2.578111195070327085e+03 9.998598053076411807e-01 1.003514998511492024e-04
2.578131626903843426e+03 1.000172765209646819e+00 1.003514998511492024e-04
2.578152058737119660e+03 1.001412257090021463e+00 1.003514998511492024e-04
2.578172490569937509e+03 9.996301239616544043e-01 1.003514998511492024e-04
2.578192922402289696e+03 1.000526162897706239e+00 1.003514998511492024e-04
2.578213354234176222e+03 1.000064209532460335e+00 1.003514998511492024e-04
2.578233786065822642e+03 9.994295620629816135e-01 1.003514998511492024e-04
2.578254217897010676e+03 9.997947701088476524e-01 1.003514998511492024e-04
2.578274649727958604e+03 1.000930474031996864e+00 1.003514998511492024e-04
2.578295081658216077e+03 1.000780714965150420e+00 1.003514998511492024e-04
2.578315513388239197e+03 9.999024734526872349e-01 1.003514998511492024e-04
2.578335945218030247e+03 1.000260401744568650e+00 1.003514998511492024e-04
2.578356377147116291e+03 1.000636606004263074e+00 1.003514998511492024e-04
2.578376808875975257e+03 1.000457206692229928e+00 1.003514998511492024e-04
2.578397240704594878e+03 9.999079646220860873e-01 1.003514998511492024e-04
2.578417672632524045e+03 1.000427350241639202e+00 1.003514998511492024e-04
2.578438104360218858e+03 1.000360809017941222e+00 1.003514998511492024e-04
2.578458536187681602e+03 1.000114578702375079e+00 1.003514998511492024e-04
2.578478968114439340e+03 1.001032255908942181e+00 1.003514998511492024e-04
2.578499399840970000e+03 1.001196629973596153e+00 1.003514998511492024e-04
2.578519831667028484e+03 1.001102827808445062e+00 1.003514998511492024e-04
2.578540263592862175e+03 9.999508950765496618e-01 1.003514998511492024e-04
2.578560695318228682e+03 1.000160465571804824e+00 1.003514998511492024e-04
2.578581127243123774e+03 1.000582015328393748e+00 1.003514998511492024e-04
2.578601559067559720e+03 1.000245004901024304e+00 1.003514998511492024e-04
2.578621990891762835e+03 7.117427599808537897e-01 1.003514998511492024e-04
2.578642422715493012e+03 1.001272347372474725e+00 1.003514998511492024e-04
2.578662854538997635e+03 1.000608074475354270e+00 1.003514998511492024e-04
2.578683286362036597e+03 1.000993358100587871e+00 1.003514998511492024e-04
2.578703718184602621e+03 1.001566142753491651e+00 1.003514998511492024e-04
2.578724150006710261e+03 1.001316356796330354e+00 1.003514998511492024e-04
2.578744581828585069e+03 1.000979914865781639e+00 1.003514998511492024e-04
2.578765013749987702e+03 1.001302429119073523e+00 1.003514998511492024e-04
2.578785445471163257e+03 1.001986684990970433e+00 1.003514998511492024e-04
2.578805877291873912e+03 1.000624895631833766e+00 1.003514998511492024e-04
2.578826309112111630e+03 1.000314446827250459e+00 1.003514998511492024e-04
2.578846740932123794e+03 1.000692324966488744e+00 1.003514998511492024e-04
2.578867172651669534e+03 1.000664745610563067e+00 1.003514998511492024e-04
2.578887604570743861e+03 1.000436815609206276e+00 1.003514998511492024e-04
2.578908036389359040e+03 9.992315601066380504e-01 1.003514998511492024e-04
2.578928468107740628e+03 9.993805083717928195e-01 1.003514998511492024e-04
2.578948900025650801e+03 9.984097286293652784e-01 1.003514998511492024e-04
2.578969331843334658e+03 9.999922620462347034e-01 1.003514998511492024e-04
2.578989763660552853e+03 9.989014868994644525e-01 1.003514998511492024e-04
2.579010195477298112e+03 9.983395224928072187e-01 1.003514998511492024e-04
2.579030627293817815e+03 9.984622993189565809e-01 1.003514998511492024e-04
2.579051059109871858e+03 9.976262390019533521e-01 1.003514998511492024e-04
2.579071490925452963e+03 9.982669075246394241e-01 1.003514998511492024e-04
2.579091922740808513e+03 9.986986813519642681e-01 1.003514998511492024e-04
2.579112354555698403e+03 9.977599030279834524e-01 1.003514998511492024e-04
2.579132786470116116e+03 9.968862027108046364e-01 1.003514998511492024e-04
2.579153218184306752e+03 9.970834744646620562e-01 1.003514998511492024e-04
2.579173649998032488e+03 9.967913700323823845e-01 1.003514998511492024e-04
2.579194081911286048e+03 9.981185709923188210e-01 1.003514998511492024e-04
2.579214513624312531e+03 9.972257251784643062e-01 1.003514998511492024e-04
2.579234945436874114e+03 9.972668476340321719e-01 1.003514998511492024e-04
2.579255377349196351e+03 9.976285369706053840e-01 1.003514998511492024e-04
2.579275809061058681e+03 9.982565193875796439e-01 1.003514998511492024e-04
2.579296240872456110e+03 9.970673693096295809e-01 1.003514998511492024e-04
2.579316672783381364e+03 9.971145053256493807e-01 1.003514998511492024e-04
2.579337104494079540e+03 9.966096082381958876e-01 1.003514998511492024e-04
2.579357536404539132e+03 9.971736165662644646e-01 1.003514998511492024e-04
2.579377968214306748e+03 9.967665595840556891e-01 1.003514998511492024e-04
2.579398399923840770e+03 9.965906539366469197e-01 1.003514998511492024e-04
2.579418831833143486e+03 9.974045331344215670e-01 1.003514998511492024e-04
2.579439263641972502e+03 9.972533678271526814e-01 1.003514998511492024e-04
2.579459695450343133e+03 9.969370019340563216e-01 1.003514998511492024e-04
2.579480127258240827e+03 9.969777332427559591e-01 1.003514998511492024e-04
2.579500559065912967e+03 9.974471456692663995e-01 1.003514998511492024e-04
2.579520990873119445e+03 9.972648763296576568e-01 1.003514998511492024e-04
2.579541422680093092e+03 1.000016902202793601e+00 1.003514998511492024e-04
2.579561854486593802e+03 9.979186238366287709e-01 1.003514998511492024e-04
2.579582286192868196e+03 9.976009937169370012e-01 1.003514998511492024e-04
2.579602718098438345e+03 9.980005375454175098e-01 1.003514998511492024e-04
2.579623149903782178e+03 9.982662336571795914e-01 1.003514998511492024e-04
2.579643581608892418e+03 9.971113030269215249e-01 1.003514998511492024e-04
2.579664013513538521e+03 9.979898560803214247e-01 1.003514998511492024e-04
2.579684445317710924e+03 9.979839756693914543e-01 1.003514998511492024e-04
2.579704877021657012e+03 9.976067679889208950e-01 1.003514998511492024e-04
2.579725308925131685e+03 9.983328708442690269e-01 1.003514998511492024e-04
2.579745740728147211e+03 9.976378572106009424e-01 1.003514998511492024e-04
2.579766172430929146e+03 9.978689494477821498e-01 1.003514998511492024e-04
2.579786604333246942e+03 9.986663817736631810e-01 1.003514998511492024e-04
2.579807036135323870e+03 9.980829005102845874e-01 1.003514998511492024e-04
2.579827467936942412e+03 9.998175285541561763e-01 1.003514998511492024e-04
2.579847899738088017e+03 9.987572882421054121e-01 1.003514998511492024e-04
2.579868331539008068e+03 9.988511650807967435e-01 1.003514998511492024e-04
2.579888763339462457e+03 9.989232332095393518e-01 1.003514998511492024e-04
2.579909195139451185e+03 9.981992847880015729e-01 1.003514998511492024e-04
2.579929626939199807e+03 9.985789549154058253e-01 1.003514998511492024e-04
2.579950058738722873e+03 9.983022282131349678e-01 1.003514998511492024e-04
2.579970490637540934e+03 9.994161594491609568e-01 1.003514998511492024e-04
2.579990922336131916e+03 9.988717769071316921e-01 1.003514998511492024e-04
2.580011354234491591e+03 9.987322195049052054e-01 1.003514998511492024e-04
2.580031786032377568e+03 9.986867981946596640e-01 1.003514998511492024e-04
2.580052217729804397e+03 9.985135069788535489e-01 1.003514998511492024e-04
2.580072649626999919e+03 9.991885600584211602e-01 1.003514998511492024e-04
2.580093081423721742e+03 9.990621079646174740e-01 1.003514998511492024e-04
2.580113513119984418e+03 9.992891331184161618e-01 1.003514998511492024e-04
2.580133945016015787e+03 9.988163850482781880e-01 1.003514998511492024e-04
2.580154376811806287e+03 9.985952169476810525e-01 1.003514998511492024e-04
2.580174808506904810e+03 9.994939542624798889e-01 1.003514998511492024e-04
2.580195240401772026e+03 9.989547893003410950e-01 1.003514998511492024e-04
2.580215672196398373e+03 9.997239372201935925e-01 1.003514998511492024e-04
2.580236103890565573e+03 9.995044527193315265e-01 1.003514998511492024e-04
2.580256535784268635e+03 9.992437688325449541e-01 1.003514998511492024e-04
2.580276967577730829e+03 9.987924564256460691e-01 1.003514998511492024e-04
2.580297399370734638e+03 9.998013049307753475e-01 1.003514998511492024e-04
2.580317831163272785e+03 9.990953060077280012e-01 1.003514998511492024e-04
2.580338262955570826e+03 9.991880483802250135e-01 1.003514998511492024e-04
2.580358694647642551e+03 9.998704782454038709e-01 1.003514998511492024e-04
2.580379126539250137e+03 9.994854833340143241e-01 1.003514998511492024e-04
2.580399558330384025e+03 9.987280192565918258e-01 1.003514998511492024e-04
2.580419990021058766e+03 9.988108341477709429e-01 1.003514998511492024e-04
2.580440421911502199e+03 9.991402059404694835e-01 1.003514998511492024e-04
2.580460853701704764e+03 9.989648554973936667e-01 1.003514998511492024e-04
2.580481285391448182e+03 9.985240998714745020e-01 1.003514998511492024e-04
2.580501717280727462e+03 9.998872501317400685e-01 1.003514998511492024e-04
2.580522149069765874e+03 9.986437963682992525e-01 1.003514998511492024e-04
2.580542580758345139e+03 9.981728205542134136e-01 1.003514998511492024e-04
2.580563012646460265e+03 9.992339047017949616e-01 1.003514998511492024e-04
2.580583444434334524e+03 3.913760755007230641e-01 1.003514998511492024e-04
2.580603876121982466e+03 9.989852273422707984e-01 1.003514998511492024e-04
2.580624308009166270e+03 9.988019108541488222e-01 1.003514998511492024e-04
2.580644739795876376e+03 1.005664249495200613e+00 1.003514998511492024e-04
2.580665171582360927e+03 9.994357567025771161e-01 1.003514998511492024e-04
2.580685603368379816e+03 9.990340022178493262e-01 1.003514998511492024e-04
2.580706035153925768e+03 9.978993959026111193e-01 1.003514998511492024e-04
2.580726467039246927e+03 9.990990597121851557e-01 1.003514998511492024e-04
2.580746898724333732e+03 9.986863284970735055e-01 1.003514998511492024e-04
2.580767330508948362e+03 9.986378244285837313e-01 1.003514998511492024e-04
2.580787762393105368e+03 9.998677507637488970e-01 1.003514998511492024e-04
2.580808194177028781e+03 9.988482663924831417e-01 1.003514998511492024e-04
2.580828625860478496e+03 9.988776450578125132e-01 1.003514998511492024e-04
2.580849057743471349e+03 9.990686827027487338e-01 1.003514998511492024e-04
2.580869489526230609e+03 1.001405368531353757e+00 1.003514998511492024e-04
2.580889921208749001e+03 9.992280113588465351e-01 1.003514998511492024e-04
2.580910353090810531e+03 9.996938355037625623e-01 1.003514998511492024e-04
2.580930784872398362e+03 9.999941745738604171e-01 1.003514998511492024e-04
2.580951216553759878e+03 9.989271346114543260e-01 1.003514998511492024e-04
2.580971648434657254e+03 1.000304866933107162e+00 1.003514998511492024e-04
2.580992080215321039e+03 9.998371853189270686e-01 1.003514998511492024e-04
2.581012511895511125e+03 9.995671853654312100e-01 1.003514998511492024e-04
2.581032943775244348e+03 9.993883015378189905e-01 1.003514998511492024e-04
2.581053375554969534e+03 9.996268288496541476e-01 1.003514998511492024e-04
2.581073807234002743e+03 9.993838525010060314e-01 1.003514998511492024e-04
2.581094239112804644e+03 9.999712178445820943e-01 1.003514998511492024e-04
2.581114670791139361e+03 1.004753856687475633e+00 1.003514998511492024e-04
2.581135102669235494e+03 9.995349057559224093e-01 1.003514998511492024e-04
2.581155534446872480e+03 9.997946479647538132e-01 1.003514998511492024e-04
2.581175966224269359e+03 1.000413982966807946e+00 1.003514998511492024e-04
2.581196397901207092e+03 1.000169666903278909e+00 1.003514998511492024e-04
2.581216829777913517e+03 9.993134973579733682e-01 1.003514998511492024e-04
2.581237261554153520e+03 9.995552783406058683e-01 1.003514998511492024e-04
2.581257693230152654e+03 9.996514331569263945e-01 1.003514998511492024e-04
2.581278125105694926e+03 9.996512486098700911e-01 1.003514998511492024e-04
2.581298556880763499e+03 1.000612794783668269e+00 1.003514998511492024e-04
2.581318988555605756e+03 9.999225569504867073e-01 1.003514998511492024e-04
2.581339420430216705e+03 1.000689986398471509e+00 1.003514998511492024e-04
2.581359852204128401e+03 1.000069648446391568e+00 1.003514998511492024e-04
2.581380284078033583e+03 1.000020370859108221e+00 1.003514998511492024e-04
2.581400715751478856e+03 1.000356210504260490e+00 1.003514998511492024e-04
2.581421147524451953e+03 1.000202267765856634e+00 1.003514998511492024e-04
2.581441579397200258e+03 1.000061097034897983e+00 1.003514998511492024e-04
2.581462011069481377e+03 9.996393293880294628e-01 1.003514998511492024e-04
2.581482442841297598e+03 1.000056952894267104e+00 1.003514998511492024e-04
2.581502874713107303e+03 9.994159793905448286e-01 1.003514998511492024e-04
2.581523306384224270e+03 9.999344142563455495e-01 1.003514998511492024e-04
2.581543738155101892e+03 9.993706694514499222e-01 1.003514998511492024e-04
2.581564170025754720e+03 9.997053346840870658e-01 1.003514998511492024e-04
2.581584601695940364e+03 1.002546243746065713e+00 1.003514998511492024e-04
2.581605033465661108e+03 9.999739491708772299e-01 1.003514998511492024e-04
2.581625465335142508e+03 9.993684275624972191e-01 1.003514998511492024e-04
2.581645897104397591e+03 9.997722863696542062e-01 1.003514998511492024e-04
2.581666328773178975e+03 9.999584749072861767e-01 1.003514998511492024e-04
2.581686760641503497e+03 9.988745828373027935e-01 1.003514998511492024e-04
2.581707192409594427e+03 1.000089631259281076e+00 1.003514998511492024e-04
2.581727624077218934e+03 9.990360804917601811e-01 1.003514998511492024e-04
2.581748055944604857e+03 1.000051918028336040e+00 1.003514998511492024e-04
2.581768487711764465e+03 1.000167264339900663e+00 1.003514998511492024e-04
2.581788919378217543e+03 1.001464963575017686e+00 1.003514998511492024e-04
2.581809351244679419e+03 9.995734522938036770e-01 1.003514998511492024e-04
2.581829782910674112e+03 9.986952988672996856e-01 1.003514998511492024e-04
2.581850214676203905e+03 9.992401128626546836e-01 1.003514998511492024e-04
2.581870646541494352e+03 9.996870274143260238e-01 1.003514998511492024e-04
2.581891078306325653e+03 1.000418681065593951e+00 1.003514998511492024e-04
2.581911509970916086e+03 9.995206535251783819e-01 1.003514998511492024e-04
2.581931941835049656e+03 9.994276072678835998e-01 1.003514998511492024e-04
2.581952373498948873e+03 9.987275816105324333e-01 1.003514998511492024e-04
2.581972805362376675e+03 9.992435595741666621e-01 1.003514998511492024e-04
2.581993237125578162e+03 9.989561479549595724e-01 1.003514998511492024e-04
2.582013668888313987e+03 9.994711739934863948e-01 1.003514998511492024e-04
2.582034100650809705e+03 9.976882734475716052e-01 1.003514998511492024e-04
2.582054532412847038e+03 9.977612434551380582e-01 1.003514998511492024e-04
2.582074964174651541e+03 9.998873348078587409e-01 1.003514998511492024e-04
2.582095395935983106e+03 9.992337454084008197e-01 1.003514998511492024e-04
2.582115827697089117e+03 9.981381649334700734e-01 1.003514998511492024e-04
2.582136259457729466e+03 9.990544510106702525e-01 1.003514998511492024e-04
2.582156691217896878e+03 9.989785826922131795e-01 1.003514998511492024e-04
2.582177122978071566e+03 9.994359319869722258e-01 1.003514998511492024e-04
2.582197554737780592e+03 9.988032816642729017e-01 1.003514998511492024e-04
2.582217986597017443e+03 9.980068958852135186e-01 1.003514998511492024e-04
2.582238418255794386e+03 9.977616912107765135e-01 1.003514998511492024e-04
2.582258850014572090e+03 9.991909168005005393e-01 1.003514998511492024e-04
2.582279281872877618e+03 9.993384644075683498e-01 1.003514998511492024e-04
2.582299713530723238e+03 9.785187436222515522e-01 1.003514998511492024e-04
2.582320145288336789e+03 9.991209317645048937e-01 1.003514998511492024e-04
2.582340577145478164e+03 9.993917321015781674e-01 1.003514998511492024e-04
2.582361008802392462e+03 9.989038452431037163e-01 1.003514998511492024e-04
2.582381440558841859e+03 1.000412833236744570e+00 1.003514998511492024e-04
2.582401872415051912e+03 9.992546642103559140e-01 1.003514998511492024e-04
2.582422304070802056e+03 9.994555452289726194e-01 1.003514998511492024e-04
2.582442735826320131e+03 1.000507477933610723e+00 1.003514998511492024e-04
2.582463167681598861e+03 9.987913459613061429e-01 1.003514998511492024e-04
2.582483599436418444e+03 9.992809341716549776e-01 1.003514998511492024e-04
2.582504031090771605e+03 9.992819204892072760e-01 1.003514998511492024e-04
2.582524462944886182e+03 9.988126820259637384e-01 1.003514998511492024e-04
2.582544894698774442e+03 7.994919599423742085e-01 1.003514998511492024e-04
2.582565326452197041e+03 9.983720612245596815e-01 1.003514998511492024e-04
2.582585758205146703e+03 9.995901650134141336e-01 1.003514998511492024e-04
2.582606189957870811e+03 9.989040407381264419e-01 1.003514998511492024e-04
2.582626621710362087e+03 9.995849615685251655e-01 1.003514998511492024e-04
2.582647053462380427e+03 9.995744812693218018e-01 1.003514998511492024e-04
2.582667485114172450e+03 9.987611490761821864e-01 1.003514998511492024e-04
2.582687916965500335e+03 9.990785908821957495e-01 1.003514998511492024e-04
2.582708348716354521e+03 9.986182432735450920e-01 1.003514998511492024e-04
2.582728780367215222e+03 9.982336150487221005e-01 1.003514998511492024e-04
2.582749212217611785e+03 9.982171468894834865e-01 1.003514998511492024e-04
2.582769643967534648e+03 9.984599601905597144e-01 1.003514998511492024e-04
2.582790075617231196e+03 9.981639537656594729e-01 1.003514998511492024e-04
2.582810507466463605e+03 9.992116511319847350e-01 1.003514998511492024e-04
2.582830939215455146e+03 9.985820014457176264e-01 1.003514998511492024e-04
2.582851370963988302e+03 9.987906638145020999e-01 1.003514998511492024e-04
2.582871802712521458e+03 9.985837355965913043e-01 1.003514998511492024e-04
2.582892234460348845e+03 9.987690894467730063e-01 1.003514998511492024e-04
2.582912666207950679e+03 9.977250016865548687e-01 1.003514998511492024e-04
2.582933097955319681e+03 9.978169037709061495e-01 1.003514998511492024e-04
2.582953529702215747e+03 9.980593513359038438e-01 1.003514998511492024e-04
2.582973961448886257e+03 9.994086389413332494e-01 1.003514998511492024e-04
2.582994393195091106e+03 9.983439870338728372e-01 1.003514998511492024e-04
2.583014824941055849e+03 9.990148411740052969e-01 1.003514998511492024e-04
2.583035256686562207e+03 9.976755963043522080e-01 1.003514998511492024e-04
2.583055688531829219e+03 9.975171856737494736e-01 1.003514998511492024e-04
2.583076120176869154e+03 9.985535038827844101e-01 1.003514998511492024e-04
2.583096551921444188e+03 9.988839102654493152e-01 1.003514998511492024e-04
2.583116983765547047e+03 9.989927358974305394e-01 1.003514998511492024e-04
2.583137415409422829e+03 9.983126907367888547e-01 1.003514998511492024e-04
2.583157847253067303e+03 9.988143273167487957e-01 1.003514998511492024e-04
2.583178278996238078e+03 9.998672853812602401e-01 1.003514998511492024e-04
2.583198710639182536e+03 9.988966715741046665e-01 1.003514998511492024e-04
2.583219142481662857e+03 9.985802185148381360e-01 1.003514998511492024e-04
2.583239574223902309e+03 9.981174058748230049e-01 1.003514998511492024e-04
2.583260005865915446e+03 9.993591494924635166e-01 1.003514998511492024e-04
2.583280437707464444e+03 9.993029922570160206e-01 1.003514998511492024e-04
2.583300869448539743e+03 9.988310715612784829e-01 1.003514998511492024e-04
2.583321301189389487e+03 9.984886471147967901e-01 1.003514998511492024e-04
2.583341732930006401e+03 9.990295730968019594e-01 1.003514998511492024e-04
2.583362164670150378e+03 9.981420149140232123e-01 1.003514998511492024e-04
2.583382596310068038e+03 9.985903562186029259e-01 1.003514998511492024e-04
2.583403028149754391e+03 9.987291133156344092e-01 1.003514998511492024e-04
2.583423459888967045e+03 9.981761895423408859e-01 1.003514998511492024e-04
2.583443891527720552e+03 9.987323080056345059e-01 1.003514998511492024e-04
2.583464323366242752e+03 9.985100967463913513e-01 1.003514998511492024e-04
2.583484755104524083e+03 9.987313046681860484e-01 1.003514998511492024e-04
2.583505186742346268e+03 9.989764731994135172e-01 1.003514998511492024e-04
2.583525618579937145e+03 9.985062154821715552e-01 1.003514998511492024e-04
2.583546050317287154e+03 9.991212056426503896e-01 1.003514998511492024e-04
2.583566481954178016e+03 9.972880127406326123e-01 1.003514998511492024e-04
2.583586913790604740e+03 9.988971808603951397e-01 1.003514998511492024e-04
2.583607345526790596e+03 9.988506911837199409e-01 1.003514998511492024e-04
2.583627777162750135e+03 9.979437057179680881e-01 1.003514998511492024e-04
2.583648208998245536e+03 9.985619908576403025e-01 1.003514998511492024e-04
2.583668640733500069e+03 9.990274637139675562e-01 1.003514998511492024e-04
2.583689072468529048e+03 9.980307206413771004e-01 1.003514998511492024e-04
2.583709504203092365e+03 9.979800125489309837e-01 1.003514998511492024e-04
