# BJD-2454833, Flux, Error
2.600667757044633618e+03 1.001185710848953025e+00 1.003514998511482266e-04
2.600688188593863742e+03 1.001233878458986482e+00 1.003514998511482266e-04
2.600708620142977452e+03 1.001563269442706128e+00 1.003514998511482266e-04
2.600729051691967470e+03 1.001913869173205018e+00 1.003514998511482266e-04
2.600749483340849110e+03 1.001257962279134439e+00 1.003514998511482266e-04
2.600769914889613574e+03 1.001682372100880958e+00 1.003514998511482266e-04
2.600790346338253585e+03 1.001420659723668782e+00 1.003514998511482266e-04
2.600810777986785979e+03 1.001530563755802516e+00 1.003514998511482266e-04
2.600831209535201197e+03 1.001285042568847095e+00 1.003514998511482266e-04
2.600851640983491961e+03 1.000989984630161977e+00 1.003514998511482266e-04
2.600872072631675110e+03 1.001104387691198472e+00 1.003514998511482266e-04
2.600892504179857497e+03 1.001380633670066356e+00 1.003514998511482266e-04
2.600912935627799015e+03 1.001376203757824879e+00 1.003514998511482266e-04
2.600933367275749333e+03 1.001167130684170070e+00 1.003514998511482266e-04
2.600953798823466059e+03 1.001367818333693149e+00 1.003514998511482266e-04
2.600974230271174747e+03 1.000801076064565365e+00 1.003514998511482266e-04
2.600994661918659403e+03 1.001444898318417431e+00 1.003514998511482266e-04
2.601015093466143298e+03 1.000495563710283919e+00 1.003514998511482266e-04
2.601035524913502741e+03 1.000581067603153684e+00 1.003514998511482266e-04
2.601055956560638151e+03 1.000946369374373424e+00 1.003514998511482266e-04
2.601076388107772800e+03 1.000712248588929709e+00 1.003514998511482266e-04
2.601096819754784519e+03 1.001023966560401046e+00 1.003514998511482266e-04
2.601117251201685576e+03 1.000652087036717042e+00 1.003514998511482266e-04
2.601137682748463703e+03 1.000925653668802928e+00 1.003514998511482266e-04
2.601158114395249868e+03 1.000992897223845768e+00 1.003514998511482266e-04
2.601178545941802440e+03 1.001180651973683444e+00 1.003514998511482266e-04
2.601198977388354251e+03 1.000923160919857224e+00 1.003514998511482266e-04
2.601219408934666717e+03 1.001441307933283786e+00 1.003514998511482266e-04
2.601239840580987220e+03 1.001578818124445158e+00 1.003514998511482266e-04
2.601260272027066094e+03 1.001324808224172358e+00 1.003514998511482266e-04
2.601280703673153766e+03 1.001779543560026520e+00 1.003514998511482266e-04
2.601301135119123501e+03 1.001344217783071811e+00 1.003514998511482266e-04
2.601321566664977581e+03 1.001433850190645014e+00 1.003514998511482266e-04
2.601341998310708732e+03 1.001596363627956565e+00 1.003514998511482266e-04
2.601362429756329220e+03 1.001382877739826149e+00 1.003514998511482266e-04
2.601382861301943194e+03 1.001395845094370074e+00 1.003514998511482266e-04
2.601403292947332375e+03 1.001072818480009730e+00 1.003514998511482266e-04
2.601423724392720032e+03 1.001899418233199723e+00 1.003514998511482266e-04
2.601444156037869107e+03 1.001267932211119538e+00 1.003514998511482266e-04
2.601464587583024695e+03 1.001336099227291276e+00 1.003514998511482266e-04
2.601485019028063107e+03 1.001512687457897233e+00 1.003514998511482266e-04
2.601505450672979350e+03 1.001445407721604397e+00 1.003514998511482266e-04
2.601525882217785693e+03 1.001205253763541858e+00 1.003514998511482266e-04
2.601546313662591274e+03 1.001625552427900967e+00 1.003514998511482266e-04
2.601566745307158271e+03 1.001590484468880105e+00 1.003514998511482266e-04
2.601587176851731783e+03 1.001323159240875782e+00 1.003514998511482266e-04
2.601607608396072465e+03 1.000607364639663599e+00 1.003514998511482266e-04
2.601628039940405870e+03 1.001055138779467280e+00 1.003514998511482266e-04
2.601648471484630136e+03 1.001558556199142691e+00 1.003514998511482266e-04
2.601689334572838561e+03 1.001550522081248618e+00 1.003514998511482266e-04
2.601709766116713581e+03 1.001390620091292538e+00 1.003514998511482266e-04
2.601730197660588601e+03 1.001386742213272951e+00 1.003514998511482266e-04
2.601750629304224276e+03 1.001227819319502776e+00 1.003514998511482266e-04
2.601771060747865704e+03 1.002034828015277990e+00 1.003514998511482266e-04
2.601791492391392239e+03 1.001319236972321614e+00 1.003514998511482266e-04
2.601811923934910737e+03 1.001401767526924003e+00 1.003514998511482266e-04
2.601852787021496624e+03 1.001371515610814056e+00 1.003514998511482266e-04
2.601873218564549461e+03 1.001397552595840068e+00 1.003514998511482266e-04
2.601893650007608812e+03 1.001308603393320507e+00 1.003514998511482266e-04
2.601914081650553271e+03 1.001108420941056565e+00 1.003514998511482266e-04
2.601934513193489693e+03 1.001354231858093913e+00 1.003514998511482266e-04
2.601954944636199798e+03 1.001248087410394838e+00 1.003514998511482266e-04
2.601975376278911426e+03 1.002176686422022289e+00 1.003514998511482266e-04
2.601995807821382186e+03 1.001363748299950895e+00 1.003514998511482266e-04
2.602016239263859461e+03 1.001127833511296972e+00 1.003514998511482266e-04
2.602036670906221843e+03 1.001606522400363408e+00 1.003514998511482266e-04
2.602057102348575427e+03 1.001883579849270456e+00 1.003514998511482266e-04
2.602077533890704217e+03 1.001271238187844581e+00 1.003514998511482266e-04
2.602097965532833769e+03 1.001876659316569773e+00 1.003514998511482266e-04
2.602118397074838867e+03 1.001331561955656202e+00 1.003514998511482266e-04
2.602138828616734827e+03 1.001183292053078766e+00 1.003514998511482266e-04
2.602179691700286639e+03 1.001244067155424800e+00 1.003514998511482266e-04
2.602200123241949768e+03 1.001049177045273186e+00 1.003514998511482266e-04
2.602220554783496482e+03 1.001478543717736036e+00 1.003514998511482266e-04
2.602240986324919504e+03 1.001464985735625257e+00 1.003514998511482266e-04
2.602261417966234148e+03 1.001167292832708888e+00 1.003514998511482266e-04
2.602281849407547270e+03 1.001840042281189724e+00 1.003514998511482266e-04
2.602302280948621046e+03 1.002189313691866479e+00 1.003514998511482266e-04
2.602322712589702860e+03 1.000945918538976853e+00 1.003514998511482266e-04
2.602343144030783151e+03 1.001036320447176164e+00 1.003514998511482266e-04
2.602363575571624096e+03 1.001454595534178482e+00 1.003514998511482266e-04
2.602384007212473080e+03 1.001606832252133872e+00 1.003514998511482266e-04
2.602404438653204124e+03 1.001822209250071483e+00 1.003514998511482266e-04
2.602424870193812239e+03 1.002017838742462974e+00 1.003514998511482266e-04
2.602445301834311977e+03 1.001327883668358565e+00 1.003514998511482266e-04
2.602465733274810191e+03 1.001749642107576665e+00 1.003514998511482266e-04
2.602486164915186237e+03 1.001000851175170236e+00 1.003514998511482266e-04
2.602506596455452382e+03 1.001345959722585111e+00 1.003514998511482266e-04
2.602527027895601350e+03 1.001695520622020386e+00 1.003514998511482266e-04
2.602547459535744565e+03 1.002225431008463286e+00 1.003514998511482266e-04
2.602567891075661464e+03 1.002030281548768942e+00 1.003514998511482266e-04
2.602588322615571087e+03 1.001891593890845256e+00 1.003514998511482266e-04
2.602608754155487986e+03 1.001513715166180818e+00 1.003514998511482266e-04
2.602629185695172055e+03 1.002016180700598058e+00 1.003514998511482266e-04
2.602649617234856123e+03 1.001703293681299733e+00 1.003514998511482266e-04
2.602670048774416500e+03 1.002568421273210664e+00 1.003514998511482266e-04
2.602690480313984153e+03 1.001739926375492473e+00 1.003514998511482266e-04
2.602710911853311700e+03 1.001342370355787326e+00 1.003514998511482266e-04
2.602731343392646522e+03 1.002178952206656648e+00 1.003514998511482266e-04
2.602751774931864929e+03 1.001993901889038696e+00 1.003514998511482266e-04
2.602772206571076822e+03 1.002293910012743927e+00 1.003514998511482266e-04
2.602792638010061637e+03 1.001774584532760137e+00 1.003514998511482266e-04
2.602813069549047214e+03 1.001921433448279997e+00 1.003514998511482266e-04
2.602833501188026275e+03 1.002016639607104853e+00 1.003514998511482266e-04
2.602853932626778260e+03 1.001777805630650331e+00 1.003514998511482266e-04
2.602874364165531006e+03 1.001812593900629933e+00 1.003514998511482266e-04
2.602894795804160822e+03 1.001805750222358515e+00 1.003514998511482266e-04
2.602915227242796391e+03 1.002103511799111280e+00 1.003514998511482266e-04
2.602935658781199891e+03 1.002003286712184416e+00 1.003514998511482266e-04
2.602956090419596876e+03 1.001941414828632970e+00 1.003514998511482266e-04
2.602976521857999614e+03 1.002279043673439229e+00 1.003514998511482266e-04
2.602996953396170284e+03 1.002302043239424734e+00 1.003514998511482266e-04
2.603017385034334438e+03 1.002668606639646409e+00 1.003514998511482266e-04
2.603037816472387931e+03 1.001766916387857309e+00 1.003514998511482266e-04
2.603058248010442185e+03 1.001807800609080257e+00 1.003514998511482266e-04
2.603078679648257094e+03 1.001744601106828281e+00 1.003514998511482266e-04
2.603099111186078517e+03 1.001851575922624304e+00 1.003514998511482266e-04
2.603119542723899940e+03 1.001918564273242884e+00 1.003514998511482266e-04
2.603160405799069849e+03 1.001882722188615071e+00 1.003514998511482266e-04
2.603180837336658442e+03 1.002215066626823692e+00 1.003514998511482266e-04
2.603201268874006928e+03 1.001707645451541673e+00 1.003514998511482266e-04
2.603221700411362690e+03 1.001896367258373166e+00 1.003514998511482266e-04
2.603242132048719213e+03 1.001418114081716881e+00 1.003514998511482266e-04
2.603262563485834107e+03 1.002518273449004127e+00 1.003514998511482266e-04
2.603282995022957039e+03 1.001980865373893081e+00 1.003514998511482266e-04
2.603303426660080731e+03 1.001984349870319368e+00 1.003514998511482266e-04
2.603323858096962795e+03 1.001466564786928970e+00 1.003514998511482266e-04
2.603344289633852895e+03 1.001819550087278188e+00 1.003514998511482266e-04
2.603364721270743757e+03 1.002183864535531432e+00 1.003514998511482266e-04
2.603385152707392990e+03 1.001295777186648417e+00 1.003514998511482266e-04
2.603405584244050260e+03 1.002175894674677492e+00 1.003514998511482266e-04
2.603426015780707530e+03 1.002395411506586509e+00 1.003514998511482266e-04
2.603446447317124694e+03 1.001681574000794051e+00 1.003514998511482266e-04
2.603466878953549895e+03 1.002341456685215793e+00 1.003514998511482266e-04
2.603487310389973572e+03 1.002116580545489022e+00 1.003514998511482266e-04
2.603507741926157905e+03 1.002009092405842017e+00 1.003514998511482266e-04
2.603528173562350275e+03 1.002457811155455403e+00 1.003514998511482266e-04
2.603548604998541123e+03 1.001949555975935269e+00 1.003514998511482266e-04
2.603569036534609040e+03 1.001943384969798290e+00 1.003514998511482266e-04
2.603589468170568580e+03 1.001843447814538157e+00 1.003514998511482266e-04
2.603609899706410943e+03 1.001937400339625528e+00 1.003514998511482266e-04
2.603650762778088392e+03 1.002158694496448899e+00 1.003514998511482266e-04
2.603671194313690648e+03 1.002058938969012658e+00 1.003514998511482266e-04
2.603691625749415834e+03 1.001934786688168710e+00 1.003514998511482266e-04
2.603712057384909713e+03 1.001881721028529793e+00 1.003514998511482266e-04
2.603732488920402830e+03 1.002046451979494712e+00 1.003514998511482266e-04
2.603752920455772255e+03 1.001507202960679743e+00 1.003514998511482266e-04
2.603773351991148957e+03 1.002313005457793338e+00 1.003514998511482266e-04
2.603793783526401967e+03 1.002366370297317122e+00 1.003514998511482266e-04
2.603814215161546599e+03 1.002771175005296556e+00 1.003514998511482266e-04
2.603834646596689709e+03 1.002616148487046388e+00 1.003514998511482266e-04
2.603855078131717164e+03 1.002377292479831539e+00 1.003514998511482266e-04
2.603895941201531969e+03 1.001878553130012950e+00 1.003514998511482266e-04
2.603916372736435733e+03 1.002338407334512960e+00 1.003514998511482266e-04
2.603936804371114704e+03 1.002504227036608464e+00 1.003514998511482266e-04
2.603957235805908567e+03 1.002473616603867024e+00 1.003514998511482266e-04
2.603977667340470362e+03 1.002548051767883086e+00 1.003514998511482266e-04
2.603998098975025641e+03 1.002153961511191405e+00 1.003514998511482266e-04
2.604018530409586674e+03 1.002662480684958890e+00 1.003514998511482266e-04
2.604038962043909123e+03 1.002465157313191746e+00 1.003514998511482266e-04
2.604059393578354502e+03 1.002070946969667142e+00 1.003514998511482266e-04
2.604079825112567050e+03 1.002660495484904102e+00 1.003514998511482266e-04
2.604100256646772323e+03 1.001749766576302658e+00 1.003514998511482266e-04
2.604141119615080243e+03 1.002055259828652067e+00 1.003514998511482266e-04
2.604161551249053446e+03 1.001500484699100024e+00 1.003514998511482266e-04
2.604181982783033163e+03 1.002189496101496102e+00 1.003514998511482266e-04
2.604202414216895704e+03 1.002164762751269977e+00 1.003514998511482266e-04
2.604222845850752492e+03 1.001557849930977850e+00 1.003514998511482266e-04
2.604243277384499379e+03 1.001727453261131995e+00 1.003514998511482266e-04
2.604263708818245505e+03 1.001856362722373550e+00 1.003514998511482266e-04
2.604284140451869462e+03 1.002315769053239158e+00 1.003514998511482266e-04
2.604304571985383518e+03 1.001717607472996541e+00 1.003514998511482266e-04
2.604325003418896813e+03 1.002213356692430279e+00 1.003514998511482266e-04
2.604345435052287939e+03 1.001828652974380729e+00 1.003514998511482266e-04
2.604365866585685581e+03 1.001405268607589605e+00 1.003514998511482266e-04
2.604386298218967568e+03 1.002839861276533462e+00 1.003514998511482266e-04
2.604406729652240756e+03 1.002200912559554347e+00 1.003514998511482266e-04
2.604427161185405566e+03 1.001723376752792438e+00 1.003514998511482266e-04
2.604447592818571138e+03 1.002331034215410366e+00 1.003514998511482266e-04
2.604468024251611496e+03 1.002275844838443453e+00 1.003514998511482266e-04
2.604488455784659891e+03 1.001989131268267608e+00 1.003514998511482266e-04
2.604508887417592632e+03 1.002666324048456792e+00 1.003514998511482266e-04
2.604529318850400159e+03 1.001965693203457963e+00 1.003514998511482266e-04
2.604549750383215724e+03 1.001506780098271099e+00 1.003514998511482266e-04
2.604570182016032049e+03 1.002534379910133167e+00 1.003514998511482266e-04
2.604590613448723161e+03 1.002456599604693244e+00 1.003514998511482266e-04
2.604631476613889390e+03 1.002849760875330842e+00 1.003514998511482266e-04
2.604651908146348433e+03 1.001885703740167610e+00 1.003514998511482266e-04
2.604672339678814751e+03 1.002388932681292033e+00 1.003514998511482266e-04
2.604692771211281070e+03 1.002713263998432636e+00 1.003514998511482266e-04
2.604713202743623697e+03 1.002369511867259089e+00 1.003514998511482266e-04
2.604754065808090672e+03 1.002691719163850248e+00 1.003514998511482266e-04
2.604774497340200469e+03 1.002540519696331511e+00 1.003514998511482266e-04
2.604794928972318303e+03 1.002460063860111328e+00 1.003514998511482266e-04
2.604815360404434614e+03 1.002275814323637215e+00 1.003514998511482266e-04
2.604856223568312998e+03 1.002398693852448064e+00 1.003514998511482266e-04
2.604876655000196479e+03 1.002584460996681637e+00 1.003514998511482266e-04
2.604897086531957029e+03 1.001900060908937462e+00 1.003514998511482266e-04
2.604917518063724856e+03 1.001808242933142079e+00 1.003514998511482266e-04
2.604937949595492682e+03 1.002345240223469380e+00 1.003514998511482266e-04
2.604958381227137579e+03 1.002344543084100925e+00 1.003514998511482266e-04
2.604978812658671814e+03 1.002176336013210323e+00 1.003514998511482266e-04
2.604999244190323225e+03 1.002287633040729098e+00 1.003514998511482266e-04
2.605019675821735291e+03 1.002036061226877717e+00 1.003514998511482266e-04
2.605040107253153110e+03 1.002029677279888897e+00 1.003514998511482266e-04
2.605060538784571690e+03 1.001585690733795220e+00 1.003514998511482266e-04
2.605080970415867341e+03 1.002227361013896312e+00 1.003514998511482266e-04
2.605121833378354495e+03 1.003109525933864488e+00 1.003514998511482266e-04
2.605142265009533730e+03 1.001920485851042208e+00 1.003514998511482266e-04
2.605162696540603065e+03 1.002495936337806093e+00 1.003514998511482266e-04
2.605183127971671638e+03 1.002032760372143061e+00 1.003514998511482266e-04
2.605203559602734458e+03 1.002390095113256718e+00 1.003514998511482266e-04
2.605223991133687377e+03 1.002520563049174251e+00 1.003514998511482266e-04
2.605244422564523120e+03 1.002157729093838157e+00 1.003514998511482266e-04
2.605264854195353109e+03 1.002460646320972204e+00 1.003514998511482266e-04
2.605285285726189613e+03 1.002234528857534057e+00 1.003514998511482266e-04
2.605305717356903187e+03 1.002422732789750359e+00 1.003514998511482266e-04
2.605326148787622515e+03 1.002090695621225658e+00 1.003514998511482266e-04
2.605367011948823347e+03 1.001904406573198791e+00 1.003514998511482266e-04
2.605387443379426259e+03 1.001857971740408582e+00 1.003514998511482266e-04
2.605407874909913517e+03 1.002130446905206140e+00 1.003514998511482266e-04
2.605428306540394260e+03 1.002428123836046625e+00 1.003514998511482266e-04
2.605448737970764341e+03 1.002374088210484349e+00 1.003514998511482266e-04
2.605469169501135184e+03 1.002948331666229320e+00 1.003514998511482266e-04
2.605489601131383097e+03 1.003375849563818978e+00 1.003514998511482266e-04
2.605510032561636763e+03 1.002521922415044786e+00 1.003514998511482266e-04
2.605530464091891190e+03 1.002671200299511511e+00 1.003514998511482266e-04
2.605550895622029202e+03 1.002731177502371951e+00 1.003514998511482266e-04
2.605571327252160700e+03 1.002027712638598356e+00 1.003514998511482266e-04
2.605612190312196617e+03 1.001751349076333009e+00 1.003514998511482266e-04
2.605632621742217452e+03 1.002605343113995851e+00 1.003514998511482266e-04
2.605653053372123395e+03 1.002455994358698144e+00 1.003514998511482266e-04
2.605673484902021301e+03 1.002569913128664725e+00 1.003514998511482266e-04
2.605693916331809305e+03 1.001965505966628811e+00 1.003514998511482266e-04
2.605714347961598833e+03 1.001997536775152353e+00 1.003514998511482266e-04
2.605734779491380323e+03 1.002116526224752446e+00 1.003514998511482266e-04
2.605755210921051912e+03 1.002511788227811618e+00 1.003514998511482266e-04
2.605775642550725024e+03 1.002069958484119283e+00 1.003514998511482266e-04
2.605796074080273684e+03 1.002330714953694413e+00 1.003514998511482266e-04
2.605816505509945273e+03 1.002401620542570315e+00 1.003514998511482266e-04
2.605857368668934214e+03 1.002427007861861785e+00 1.003514998511482266e-04
2.605877800298258080e+03 1.002767895612141746e+00 1.003514998511482266e-04
2.605898231727696839e+03 1.002043846203563238e+00 1.003514998511482266e-04
2.605918663257012668e+03 1.002567277979241611e+00 1.003514998511482266e-04
2.605939094886336534e+03 1.002611896065231489e+00 1.003514998511482266e-04
2.605959526315658877e+03 1.002483224790622351e+00 1.003514998511482266e-04
2.605979957844858291e+03 1.002570840377653871e+00 1.003514998511482266e-04
2.606000389474065742e+03 1.002670231232401399e+00 1.003514998511482266e-04
2.606020820903155254e+03 1.002444128868394069e+00 1.003514998511482266e-04
2.606041252432238252e+03 1.002784045162113280e+00 1.003514998511482266e-04
2.606061684061329288e+03 1.002742038305560746e+00 1.003514998511482266e-04
2.606122978648243588e+03 1.002679504691023515e+00 1.003514998511482266e-04
2.606143410177101032e+03 1.002841631609670436e+00 1.003514998511482266e-04
2.606163841705951199e+03 1.002472666735095830e+00 1.003514998511482266e-04
2.606184273234808643e+03 1.002641998273012591e+00 1.003514998511482266e-04
2.606204704763542395e+03 1.002205333865726633e+00 1.003514998511482266e-04
2.606225136292283423e+03 1.002817610118163172e+00 1.003514998511482266e-04
2.606245567821024451e+03 1.002187058559607769e+00 1.003514998511482266e-04
2.606265999349649064e+03 1.002842708391449289e+00 1.003514998511482266e-04
2.606286430878266401e+03 1.002783988712464547e+00 1.003514998511482266e-04
2.606327293935508351e+03 1.002493178516179029e+00 1.003514998511482266e-04
2.606347725464016548e+03 1.002461565063073712e+00 1.003514998511482266e-04
2.606368156992408331e+03 1.003180370195136062e+00 1.003514998511482266e-04
2.606388588420915767e+03 1.002624634743381371e+00 1.003514998511482266e-04
2.606409020049301034e+03 1.002712417807853029e+00 1.003514998511482266e-04
2.606429451577692816e+03 1.002331425595179848e+00 1.003514998511482266e-04
2.606449883205961669e+03 1.002268378017110662e+00 1.003514998511482266e-04
2.606470314634352690e+03 1.002892629274703129e+00 1.003514998511482266e-04
2.606490746162511641e+03 1.002565126054019817e+00 1.003514998511482266e-04
2.606511177790780494e+03 1.002515494195244772e+00 1.003514998511482266e-04
2.606531609218938684e+03 1.002558826793299884e+00 1.003514998511482266e-04
2.606552040747097635e+03 1.002832556979612599e+00 1.003514998511482266e-04
2.606592903803408262e+03 1.002616190172771926e+00 1.003514998511482266e-04
2.606613335331450799e+03 1.002961564660851401e+00 1.003514998511482266e-04
2.606633766959486820e+03 1.002415437912743457e+00 1.003514998511482266e-04
2.606654198487412941e+03 1.002993370338876700e+00 1.003514998511482266e-04
2.606674629915454716e+03 1.002853573635738904e+00 1.003514998511482266e-04
2.606695061543374322e+03 1.002386967148295893e+00 1.003514998511482266e-04
2.606715493071184028e+03 1.002921776918250796e+00 1.003514998511482266e-04
2.606735924599110149e+03 1.002682646707706571e+00 1.003514998511482266e-04
2.606756356126912578e+03 1.003543805019463386e+00 1.003514998511482266e-04
2.606776787654722284e+03 1.002481251313648292e+00 1.003514998511482266e-04
2.606797219282532751e+03 1.002300116759113457e+00 1.003514998511482266e-04
2.606838082237911294e+03 1.002367770383805645e+00 1.003514998511482266e-04
2.606858513865605346e+03 1.002187322923584256e+00 1.003514998511482266e-04
2.606878945293290599e+03 1.002216515530964358e+00 1.003514998511482266e-04
2.606899376820867474e+03 1.002969720188458869e+00 1.003514998511482266e-04
2.606919808448445110e+03 1.002890913068833045e+00 1.003514998511482266e-04
2.606940239876013948e+03 1.003097194484648291e+00 1.003514998511482266e-04
2.606960671403590823e+03 1.003504576902181977e+00 1.003514998511482266e-04
2.606981103031052044e+03 1.002705201617611008e+00 1.003514998511482266e-04
2.607001534458620881e+03 1.002925718672295519e+00 1.003514998511482266e-04
2.607021966085965687e+03 1.003134851877616862e+00 1.003514998511482266e-04
2.607042397513425385e+03 1.002498493991124118e+00 1.003514998511482266e-04
2.607083260668223375e+03 1.002933127305120520e+00 1.003514998511482266e-04
2.607103692095566657e+03 1.002774432736226684e+00 1.003514998511482266e-04
2.607124123622903426e+03 1.002511490905972025e+00 1.003514998511482266e-04
2.607144555250131816e+03 1.002267375248953485e+00 1.003514998511482266e-04
2.607164986777359445e+03 1.002383608946994187e+00 1.003514998511482266e-04
2.607185418204695452e+03 1.002845030601349885e+00 1.003514998511482266e-04
2.607205849831807427e+03 1.002406515376809359e+00 1.003514998511482266e-04
2.607226281359035056e+03 1.002356002169798588e+00 1.003514998511482266e-04
2.607246712786138232e+03 1.002921722110813985e+00 1.003514998511482266e-04
2.607267144413366623e+03 1.002526236952733685e+00 1.003514998511482266e-04
2.607287575940477836e+03 1.003114559974591202e+00 1.003514998511482266e-04
2.607328438994576572e+03 1.002672729370313265e+00 1.003514998511482266e-04
2.607348870521571371e+03 1.002440338239417139e+00 1.003514998511482266e-04
2.607369302148676070e+03 1.002469725997201522e+00 1.003514998511482266e-04
2.607389733575670107e+03 1.002699327551441311e+00 1.003514998511482266e-04
2.607410165102664905e+03 1.002608828336632785e+00 1.003514998511482266e-04
2.607430596729536774e+03 1.002971980575106947e+00 1.003514998511482266e-04
2.607451028156472603e+03 1.002472249255504710e+00 1.003514998511482266e-04
2.607471459683409194e+03 1.003216373158078323e+00 1.003514998511482266e-04
2.607491891310281062e+03 1.002943808657807301e+00 1.003514998511482266e-04
2.607512322737158684e+03 1.002717615089817382e+00 1.003514998511482266e-04
2.607532754263978859e+03 1.003003079584898538e+00 1.003514998511482266e-04
2.607573617317611934e+03 1.002376759879914925e+00 1.003514998511482266e-04
2.607594048944374663e+03 1.002256427820141793e+00 1.003514998511482266e-04
2.607614480471129355e+03 1.003145042745210880e+00 1.003514998511482266e-04
2.607634911997833115e+03 1.003290870866676787e+00 1.003514998511482266e-04
2.607655343524587806e+03 1.002877381534115653e+00 1.003514998511482266e-04
2.607675775051291566e+03 1.002500280978344094e+00 1.003514998511482266e-04
2.607696206577937119e+03 1.003320448920348662e+00 1.003514998511482266e-04
2.607716638104640879e+03 1.003361002405260161e+00 1.003514998511482266e-04
2.607737069631279155e+03 1.002815070844774947e+00 1.003514998511482266e-04
2.607757501057923946e+03 1.002759917127900913e+00 1.003514998511482266e-04
2.607777932684504776e+03 1.003223203997278157e+00 1.003514998511482266e-04
2.607818795837680227e+03 1.003165328342471518e+00 1.003514998511482266e-04
2.607839227264266810e+03 1.002909089825503752e+00 1.003514998511482266e-04
2.607859658790788671e+03 1.003778714279624396e+00 1.003514998511482266e-04
2.607880090417318570e+03 1.002875071973121868e+00 1.003514998511482266e-04
2.607900521843781462e+03 1.002968903473554940e+00 1.003514998511482266e-04
2.607920953370310599e+03 1.004476927227040184e+00 1.003514998511482266e-04
2.607941384996782290e+03 1.003038755493939505e+00 1.003514998511482266e-04
2.607982247949716111e+03 1.002554689419481226e+00 1.003514998511482266e-04
2.608002679576129594e+03 1.002995175700739594e+00 1.003514998511482266e-04
2.608023111002534279e+03 1.003135256956878552e+00 1.003514998511482266e-04
2.608084405581714236e+03 1.002701343771048803e+00 1.003514998511482266e-04
2.608104837208062236e+03 1.003631623300380582e+00 1.003514998511482266e-04
2.608125268734416750e+03 1.002746090556910552e+00 1.003514998511482266e-04
2.608145700260763988e+03 1.002710642143008535e+00 1.003514998511482266e-04
2.608166131787060294e+03 1.003607695629739505e+00 1.003514998511482266e-04
2.608186563313356601e+03 1.002855200070441599e+00 1.003514998511482266e-04
2.608206994839703839e+03 1.003032556832603950e+00 1.003514998511482266e-04
2.608227426365941938e+03 1.003130593492044920e+00 1.003514998511482266e-04
2.608247857892238244e+03 1.003325111013098070e+00 1.003514998511482266e-04
2.608268289418527274e+03 1.003003511001978598e+00 1.003514998511482266e-04
2.608309152471003472e+03 1.003258083132521516e+00 1.003514998511482266e-04
2.608350015623473155e+03 1.002564736988504901e+00 1.003514998511482266e-04
2.608370447049652284e+03 1.003502594081013166e+00 1.003514998511482266e-04
2.608390878675883869e+03 1.003084079420756503e+00 1.003514998511482266e-04
2.608411310202063760e+03 1.002594698728906719e+00 1.003514998511482266e-04
2.608431741628242889e+03 1.003110207552990962e+00 1.003514998511482266e-04
2.608452173254416266e+03 1.002768142955130060e+00 1.003514998511482266e-04
2.608472604780596157e+03 1.003271942388841431e+00 1.003514998511482266e-04
2.608493036206775287e+03 1.003066105096325877e+00 1.003514998511482266e-04
2.608513467832890456e+03 1.002638006874785326e+00 1.003514998511482266e-04
2.608554330785191269e+03 1.002872185107627434e+00 1.003514998511482266e-04
2.608574762411306438e+03 1.003078133480475476e+00 1.003514998511482266e-04
2.608595193837485567e+03 1.003419425557604328e+00 1.003514998511482266e-04
2.608615625463542528e+03 1.002954981016290104e+00 1.003514998511482266e-04
2.608636056989664212e+03 1.003006183512195060e+00 1.003514998511482266e-04
2.608656488515785895e+03 1.003226224918018827e+00 1.003514998511482266e-04
2.608676920041907579e+03 1.003069988479309060e+00 1.003514998511482266e-04
2.608697351567963779e+03 1.003451765679942209e+00 1.003514998511482266e-04
2.608717783094085462e+03 1.003143439504378787e+00 1.003514998511482266e-04
2.608738214620141662e+03 1.002203133939161717e+00 1.003514998511482266e-04
2.608758646146205137e+03 1.002909883013371362e+00 1.003514998511482266e-04
2.608799509298383782e+03 1.003383119413965519e+00 1.003514998511482266e-04
2.608819940724446496e+03 1.003077490674836536e+00 1.003514998511482266e-04
2.608840372250509972e+03 1.002611510155323460e+00 1.003514998511482266e-04
2.608860803876566933e+03 1.004221079218105661e+00 1.003514998511482266e-04
2.608881235302629648e+03 1.003353341948671762e+00 1.003514998511482266e-04
2.608901666928635677e+03 1.003410918628532711e+00 1.003514998511482266e-04
2.608922098454691877e+03 1.003250285480452364e+00 1.003514998511482266e-04
2.608942529880754591e+03 1.003523754103270438e+00 1.003514998511482266e-04
2.608962961506818829e+03 1.003130875078400930e+00 1.003514998511482266e-04
2.608983393032875028e+03 1.002888048900584028e+00 1.003514998511482266e-04
2.609003824458937743e+03 1.002847097925229303e+00 1.003514998511482266e-04
2.609044687610999972e+03 1.002997047442526046e+00 1.003514998511482266e-04
2.609065119037062686e+03 1.002951037444056226e+00 1.003514998511482266e-04
2.609105982189124916e+03 1.003482263315374157e+00 1.003514998511482266e-04
2.609126413715188392e+03 1.003077105493561216e+00 1.003514998511482266e-04
2.609146845241193660e+03 1.003317241267148274e+00 1.003514998511482266e-04
2.609167276767249859e+03 1.002672537900821670e+00 1.003514998511482266e-04
2.609187708293313335e+03 1.002884509315731698e+00 1.003514998511482266e-04
2.609208139819318603e+03 1.002704852343841546e+00 1.003514998511482266e-04
2.609228571345374803e+03 1.002571974196682092e+00 1.003514998511482266e-04
